9.857,97.6873551020408
10.0,97.73475510204078
10.145,97.79535510204082
10.293,97.86655510204079
10.443,97.9429551020408
10.595,98.02135510204077
10.749,98.0981551020408
10.905,98.17455510204078
11.064,98.2523551020408
11.225,98.33155510204081
11.388,98.41275510204079
11.554,98.4953551020408
11.722,98.5789551020408
11.892,98.66275510204079
12.065,98.7459551020408
12.241,98.82795510204079
12.419,98.90855510204078
12.599,98.98715510204079
12.782,99.06415510204079
12.968,99.1403551020408
13.157,99.2151551020408
13.348,99.2897551020408
13.543,99.3643551020408
13.74,99.4385551020408
13.939,99.51195510204079
14.142,99.58455510204078
14.348,99.65615510204081
14.557,99.72655510204079
14.768,99.7955551020408
14.983,99.8635551020408
15.201,99.93075510204078
15.422,99.9965551020408
15.646,100.0619551020408
15.874,100.12675510204079
16.105,100.19095510204079
16.339,100.2545551020408
16.577,100.31695510204078
16.818,100.3781551020408
17.063,100.43815510204078
17.311,100.49655510204079
17.563,100.5539551020408
17.818,100.61095510204079
18.077,100.66835510204079
18.34,100.72755510204078
18.607,100.7885551020408
18.877,100.85175510204078
19.152,100.9153551020408
19.431,100.9771551020408
19.713,101.03595510204079
20.0,101.0901551020408
20.291,101.14015510204078
20.586,101.18755510204079
20.885,101.23455510204079
21.189,101.28395510204079
21.497,101.33675510204081
21.81,101.39235510204078
22.127,101.4483551020408
22.449,101.5031551020408
22.776,101.5559551020408
23.107,101.60535510204079
23.443,101.65275510204079
23.784,101.6991551020408
24.13,101.74535510204078
24.481,101.79095510204078
24.837,101.83575510204079
25.198,101.87915510204081
25.565,101.92115510204079
25.937,101.9615551020408
26.314,102.0007551020408
26.697,102.0397551020408
27.085,102.0781551020408
27.479,102.1157551020408
27.879,102.1521551020408
28.284,102.1871551020408
28.696,102.2207551020408
29.113,102.2533551020408
29.537,102.28655510204081
29.966,102.31975510204079
30.402,102.35295510204082
30.844,102.3857551020408
31.293,102.41735510204077
31.748,102.44795510204078
32.21,102.47735510204079
32.678,102.5049551020408
33.154,102.53175510204078
33.636,102.55755510204081
34.125,102.5829551020408
34.621,102.60795510204079
35.125,102.6317551020408
35.636,102.65535510204079
36.154,102.67775510204078
36.68,102.69955510204076
37.214,102.72035510204083
37.755,102.7401551020408
38.304,102.75875510204078
38.861,102.77655510204079
39.427,102.79355510204077
40.0,102.8095551020408
40.582,102.82455510204082
41.172,102.83875510204079
41.771,102.85215510204077
42.379,102.86475510204079
42.995,102.87655510204078
43.62,102.88715510204081
44.255,102.8971551020408
44.898,102.90715510204079
45.552,102.9165551020408
46.214,102.9249551020408
46.886,102.93235510204079
47.568,102.93915510204079
48.26,102.94495510204081
48.962,102.9505551020408
49.674,102.95495510204077
50.397,102.95855510204078
51.13,102.9617551020408
51.874,102.96395510204081
52.628,102.96495510204079
53.394,102.96575510204079
54.17,102.96515510204081
54.958,102.96335510204078
55.758,102.96155510204078
56.569,102.9591551020408
57.391,102.9561551020408
58.226,102.9517551020408
59.073,102.94675510204078
59.932,102.94015510204079
60.804,102.93315510204079
61.688,102.9251551020408
62.586,102.9163551020408
63.496,102.90735510204078
64.42,102.89795510204078
65.357,102.88735510204079
66.307,102.87615510204077
67.272,102.86355510204078
68.25,102.84995510204081
69.243,102.83595510204081
70.25,102.8211551020408
71.272,102.80555510204078
72.309,102.78915510204078
73.36,102.7719551020408
74.427,102.7541551020408
75.51,102.73535510204078
76.608,102.71575510204079
77.723,102.69515510204079
78.853,102.67375510204079
80.0,102.6511551020408
81.164,102.62795510204077
82.344,102.60455510204079
83.542,102.5797551020408
84.757,102.5539551020408
85.99,102.5277551020408
87.241,102.4999551020408
88.51,102.4713551020408
89.797,102.44215510204079
91.103,102.4125551020408
92.428,102.38155510204079
93.773,102.34975510204079
95.137,102.3171551020408
96.52,102.2831551020408
97.924,102.24835510204079
99.349,102.21215510204078
100.794,102.1751551020408
102.26,102.13695510204079
103.747,102.09855510204078
105.256,102.05875510204079
106.787,102.01815510204081
108.34,101.97675510204078
109.916,101.93455510204079
111.515,101.8907551020408
113.137,101.84515510204079
114.783,101.79795510204079
116.452,101.75035510204079
118.146,101.70175510204079
119.865,101.6527551020408
121.608,101.60355510204077
123.377,101.55375510204078
125.171,101.5031551020408
126.992,101.45155510204079
128.839,101.3967551020408
130.713,101.3413551020408
132.615,101.2839551020408
134.543,101.22515510204079
136.5,101.1655551020408
138.486,101.1047551020408
140.5,101.04295510204079
142.544,100.98055510204078
144.617,100.91735510204079
146.721,100.8529551020408
148.855,100.7873551020408
151.02,100.7203551020408
153.217,100.6519551020408
155.445,100.58175510204079
157.706,100.50975510204078
160.0,100.43635510204079
162.327,100.36055510204079
164.688,100.2825551020408
167.084,100.20295510204078
169.514,100.1213551020408
171.98,100.0387551020408
174.481,99.95475510204082
177.019,99.86815510204079
179.594,99.77955510204079
182.206,99.6881551020408
184.856,99.59415510204079
187.545,99.49775510204077
190.273,99.39975510204079
193.041,99.29915510204079
195.849,99.1977551020408
198.697,99.0945551020408
201.587,98.9899551020408
204.52,98.88415510204081
207.494,98.77815510204078
210.512,98.6719551020408
213.574,98.5665551020408
216.681,98.4627551020408
219.833,98.3617551020408
223.03,98.2645551020408
226.274,98.1723551020408
229.565,98.0851551020408
232.905,98.00355510204079
236.292,97.92695510204081
239.729,97.85375510204081
243.216,97.7819551020408
246.754,97.70775510204078
250.343,97.62895510204078
253.984,97.5425551020408
257.678,97.44675510204078
261.426,97.3413551020408
265.229,97.22655510204079
269.087,97.1035551020408
273.001,96.9731551020408
276.972,96.8367551020408
281.0,96.69575510204078
285.088,96.55135510204079
289.234,96.40355510204078
293.441,96.25375510204078
297.709,96.10195510204079
302.04,95.9489551020408
306.433,95.7943551020408
310.89,95.63935510204078
315.412,95.4839551020408
320.0,95.3285551020408
324.655,95.17355510204078
329.377,95.01955510204078
334.168,94.86575510204081
339.028,94.71395510204079
343.959,94.56395510204081
348.962,94.4163551020408
354.038,94.2713551020408
359.188,94.12995510204078
364.412,93.9921551020408
369.713,93.85875510204082
375.09,93.7299551020408
380.546,93.6063551020408
386.081,93.48795510204079
391.697,93.3751551020408
397.394,93.26855510204079
403.175,93.16775510204079
409.039,93.07275510204079
414.989,92.98355510204078
421.025,92.90015510204078
427.149,92.8221551020408
433.362,92.7489551020408
439.665,92.68055510204078
446.06,92.6171551020408
452.548,92.5571551020408
459.131,92.50075510204078
465.809,92.44735510204079
472.584,92.3959551020408
479.458,92.3475551020408
486.432,92.30055510204079
493.507,92.25515510204079
500.686,92.21115510204079
